Date,Open,High,Low,Close,Adj_Close,Volume,Daily_Return_%,MA_20,MA_50,Volatility_20d
2004-12-23 05:00:00,0.960288289,0.967819429,0.958028434,0.964204848,0.964204848,245929600,0.4078215721035727,,,
2004-12-27 05:00:00,0.976105091,0.981377283,0.947183202,0.951400936,0.951400936,559490400,-1.327924457811891,0.9765867889500001,,
2004-12-28 05:00:00,0.953509427,0.967819325,0.934680623,0.966764867,0.966764867,611755200,1.6148744886246291,0.97337826795,,2.4228813109566674
2004-12-29 05:00:00,0.961191922,0.978816139,0.95757734,0.970681846,0.970681846,449562400,0.4051635649684693,0.9714125157000002,,2.3919355277543124
2004-12-30 05:00:00,0.976255109,0.979569423,0.967368335,0.976104975,0.976104975,345340800,0.5586927397836616,0.9691605509000001,,2.379722381681723
2004-12-31 05:00:00,0.977460349,0.979117053,0.964505981,0.970079243,0.970079243,278588800,-0.6173241766337711,0.9685505003500001,,2.22722819998603
2005-01-03 05:00:00,0.975803739,0.980774757,0.942965296,0.953359544,0.953359544,691992000,-1.7235395067617176,0.96900994485,,2.0787615011993483
2005-01-04 05:00:00,0.960890468,0.986196858,0.948538446,0.963150322,0.963150322,1096810400,1.0269764499257983,0.967624116,,1.7542577139747497
2005-01-05 05:00:00,0.970982659,0.982883475,0.96480705,0.97158581,0.97158581,680433600,0.8758225800603592,0.968836692,,1.448878707914307
2005-01-06 05:00:00,0.974146152,0.977761538,0.953961713,0.972339213,0.972339213,705555200,0.07754363971208544,0.9697932422500001,,1.444421279890599
2005-01-07 05:00:00,0.979117204,1.04886078,0.975351583,1.043136477,1.043136477,2227450400,7.281128134446635,0.97375489175,,2.1539721193465087
2005-01-10 05:00:00,1.051873155,1.064978565,1.022499964,1.038768649,1.038768649,1725309600,-0.4187206656373066,0.9766244769,,2.1356020044574873
2005-01-11 05:00:00,1.028073138,1.041629753,0.96616269,0.972489238,0.972489238,2611627200,-6.380574833848318,0.9763608783500001,,2.606676942745978
2005-01-12 05:00:00,0.985895614,0.992674272,0.953509296,0.986046553,0.986046553,1919702400,1.3940838078456919,0.97648892105,,2.622375139970428
2005-01-13 05:00:00,1.110318698,1.121014015,1.050367047,1.051421404,1.051421404,3164716800,6.629996403425387,0.97990828155,,3.0068144417520455
2005-01-14 05:00:00,1.058199288,1.080342399,1.042232588,1.057446003,1.057446003,1770742400,0.5729956587415819,0.9826196193500001,,2.981553226517365
2005-01-18 05:00:00,1.052174246,1.064978482,1.020541202,1.064225197,1.064225197,1006460000,0.6410912690357096,0.9868825346,,2.912176879400007
2005-01-19 05:00:00,1.061815001,1.076426074,1.050668375,1.052626252,1.052626252,751895200,-1.0898957319087077,0.9922752022499999,,2.7874831947255667
2005-01-20 05:00:00,1.049161897,1.073564871,1.046450734,1.061362982,1.061362982,914922400,0.8299935502653399,0.9973741471500001,,2.7789776278723184
2005-01-21 05:00:00,1.074167026,1.078534892,1.054433899,1.061814904,1.061814904,911332800,0.04257940098386648,1.00245046315,,2.7794406330345702
2005-01-24 05:00:00,1.069195922,1.08124677,1.062718337,1.06588161,1.06588161,841629600,0.38299575422044985,1.00753430125,,2.7795083316176146
2005-01-25 05:00:00,1.07507059,1.097213708,1.068593807,1.085313797,1.085313797,969231200,1.823109322619798,1.0142299443,,2.7573444270478857
2005-01-26 05:00:00,1.09450254,1.095858071,1.072811533,1.088326931,1.088326931,739496800,0.27762790893555156,1.0203080475,,2.7501028300467625
2005-01-27 05:00:00,1.086970099,1.098418699,1.077782158,1.094200969,1.094200969,496227200,0.5397310158081536,1.02648400365,,2.749689700992365
2005-01-28 05:00:00,1.093900349,1.114385962,1.091188382,1.114385962,1.114385962,801612000,1.8447244676128571,1.033398053,,2.76278716534965
2005-01-31 05:00:00,1.123424404,1.173283904,1.122369946,1.158370852,1.158370852,1681097600,3.9470068270655245,1.04281263345,,2.8357510693923205
2005-02-01 05:00:00,1.160630916,1.171476371,1.153550981,1.167860985,1.167860985,678395200,0.8192655213668854,1.0535377055000001,,2.766741721369367
2005-02-02 05:00:00,1.174187041,1.203711258,1.170270483,1.199493527,1.199493527,1020062400,2.708587957495645,1.06535486575,,2.7912605407018307
2005-02-03 05:00:00,1.191510325,1.196481342,1.164848304,1.172078371,1.172078371,731651200,-2.285560979104806,1.0753794938,,2.8946070242336353
2005-02-04 05:00:00,1.172982626,1.18894933,1.167860671,1.187593699,1.187593699,563556000,1.323744928998427,1.0861422181,,2.887519693732198
2005-02-07 05:00:00,1.188949346,1.195275994,1.16740938,1.189100385,1.189100385,524456800,0.1268688105425797,1.0934404135000002,,2.4899864478127287
2005-02-08 05:00:00,1.191058578,1.225854899,1.186840744,1.21862483,1.21862483,890019200,2.4829228358209665,1.10243322255,1.02812742352,2.5066791270463016
2005-02-09 05:00:00,1.220733554,1.235043557,1.176447312,1.18608737,1.18608737,1191456000,-2.6700145277689713,1.1131131291499998,1.0312304651800002,2.038356565257437
2005-02-10 05:00:00,1.185785739,1.1942212,1.15475586,1.180363417,1.180363417,1093019200,-0.48259117707325494,1.12282897235,1.0346377957,2.0631336191535485
2005-02-11 05:00:00,1.202958199,1.231578902,1.189100411,1.223294377,1.223294377,1201054400,3.637096794232497,1.131422621,1.03868079782,1.7048549471103585
2005-02-14 05:00:00,1.246189968,1.277220661,1.235947566,1.274810672,1.274810672,1271463200,4.211275386251545,1.1422908544500001,1.04453140618,1.868569558225338
2005-02-15 05:00:00,1.305388954,1.341841962,1.295446923,1.331749797,1.331749797,2312217600,4.466476964039723,1.15566708445,1.05228298904,2.0240098986050388
2005-02-16 05:00:00,1.3278338,1.358713459,1.315782848,1.357659101,1.357659101,1639243200,1.945508387413697,1.1709187269,1.05961883308,1.9602653605473201
2005-02-17 05:00:00,1.365491967,1.368956414,1.317289174,1.322712302,1.322712302,1518473600,-2.5740481520183933,1.1839861929,1.06712639332,2.142408636489357
2005-02-18 05:00:00,1.321658083,1.323465726,1.29921379,1.307649255,1.307649255,1163254400,-1.1387999474431365,1.19627791045,1.0742152142599999,2.1896852105153637
2005-02-22 05:00:00,1.299966025,1.330093296,1.284752607,1.284752607,1.284752607,1219293600,-1.7509777880002075,1.2072214603,1.0806321966599999,2.275209081058985
2005-02-23 05:00:00,1.306292709,1.332352386,1.288669301,1.329038978,1.329038978,1345181600,3.4470738380840693,1.21940771935,1.0875854373,2.335709395095176
2005-02-24 05:00:00,1.332804737,1.345306895,1.321507071,1.339583397,1.339583397,1519028000,0.7933867384286586,1.23197054265,1.09482188106,2.329644428846284
2005-02-25 05:00:00,1.349976327,1.354344996,1.328435461,1.340486407,1.340486407,915510400,0.06740976351471417,1.24428481455,1.1019618952199999,2.337678500702429
2005-02-28 05:00:00,1.346059878,1.359918569,1.324368975,1.351483107,1.351483107,651610400,0.8203514741048856,1.2561396718000002,1.10933087348,2.3304675186906687
2005-03-01 05:00:00,1.355400037,1.359014618,1.330394714,1.340637922,1.340637922,468188000,-0.8024654502766237,1.2652530253,1.1160792469799998,2.2545483752593602
2005-03-02 05:00:00,1.333106099,1.352387122,1.327984946,1.329189539,1.329189539,458161200,-0.8539504076478077,1.2733194529999998,1.12308369992,2.2829920691409593
2005-03-03 05:00:00,1.336720739,1.337925331,1.24182175,1.258993745,1.258993745,1411653600,-5.281097386066625,1.2762944639,1.12936811684,2.5869584905057788
2005-03-04 05:00:00,1.288217065,1.295748204,1.26080176,1.289723635,1.289723635,756618800,2.440829441928649,1.2821767271,1.13597490786,2.5565226780720303
2005-03-07 05:00:00,1.289422068,1.302979591,1.275865451,1.287916303,1.287916303,450632000,-0.1401332774676245,1.2871928573,1.14252746224,2.552965447359401
2005-03-08 05:00:00,1.262308673,1.270141088,1.208080394,1.221034765,1.221034765,1021451200,-5.193003446280631,1.2887895763,1.14766406058,2.847191130616325
2005-03-09 05:00:00,1.194221283,1.213502194,1.169819121,1.185484648,1.185484648,1322465200,-2.911474596712227,1.2871325672,1.15234573482,2.8720794566561576
2005-03-10 05:00:00,1.190907998,1.212900176,1.17795363,1.199945807,1.199945807,777109200,1.219852068468108,1.28782548905,1.1570093536200001,2.8200079147190382
2005-03-11 05:00:00,1.211393404,1.222842005,1.199042189,1.213201046,1.213201046,632830800,1.1046531370562107,1.2894673705000002,1.16185973762,2.825196594543457
2005-03-14 05:00:00,1.220733105,1.228867495,1.190606743,1.214707732,1.214707732,605385200,0.12419095787690182,1.28903803825,1.1666317927599998,2.705308812522541
2005-03-15 05:00:00,1.22434918,1.239412369,1.2125994,1.233989239,1.233989239,508608800,1.587337142264933,1.2869969665999998,1.17190999268,2.5494526662595796
2005-03-16 05:00:00,1.241521003,1.274659709,1.228566634,1.240616679,1.240616679,697813200,0.537074375573221,1.2824403106999998,1.17765513538,2.317308990965535
2005-03-17 05:00:00,1.251161203,1.291832864,1.244834554,1.272853017,1.272853017,801920000,2.598412430339425,1.2782000065,1.18384918928,2.3553089112136525
2005-03-18 05:00:00,1.305389486,1.3087038,1.280384164,1.294242859,1.294242859,940150400,1.6804644145334002,1.27677653435,1.19030233026,2.3306624891771617
2005-03-21 05:00:00,1.304184281,1.3246706,1.291229908,1.316536307,1.316536307,541128000,1.7225088664754251,1.27722088695,1.1971862721400002,2.3501505673022174
2005-03-22 05:00:00,1.316837103,1.324369147,1.285807213,1.290326118,1.290326118,551415200,-1.9908443740321302,1.2774995625,1.20213006496,2.360470981834101
2005-03-23 05:00:00,1.278877253,1.307497954,1.265922885,1.281890392,1.281890392,609823200,-0.6537669727305406,1.2751421332,1.20699249982,2.2238765106217295
2005-03-24 05:00:00,1.292736067,1.295447229,1.280383945,1.280383945,1.280383945,352704800,-0.11751761378362424,1.2721821606,1.2131503939600001,2.2126981776355437
2005-03-28 05:00:00,1.287916346,1.294242996,1.27948088,1.281288624,1.281288624,275410800,0.07065685285518875,1.2692222714499999,1.21905523538,2.212719109248139
2005-03-29 05:00:00,1.282191508,1.290325898,1.2502574,1.257788539,1.257788539,461356000,-1.8340976857061375,1.2645375430499999,1.22318257808,2.2277340159693066
2005-03-30 05:00:00,1.267429484,1.289421558,1.25989744,1.289421558,1.289421558,394959600,2.5149711592339363,1.26197672485,1.22782208918,2.3129405953166113
2005-03-31 05:00:00,1.278877493,1.280986409,1.252968853,1.255378842,1.255378842,636134800,-2.6401540899318454,1.2582861900000002,1.23164516208,2.3744585396618167
2005-04-01 05:00:00,1.268031893,1.270743859,1.222239894,1.23187995,1.23187995,641284000,-1.8718566231818112,1.25693050025,1.2352302360399998,2.1015693593500924
2005-04-04 04:00:00,1.234893268,1.244533324,1.209887948,1.237905502,1.237905502,580014400,0.4891346758261639,1.2543395936,1.23876108644,2.021782869170411
2005-04-05 04:00:00,1.241822302,1.272551022,1.237905642,1.26200664,1.26200664,556239600,1.9469287406075342,1.2530441104499999,1.24276492116,2.0773284838690538
2005-04-06 04:00:00,1.27737151,1.289723531,1.269839467,1.275262594,1.275262594,414825600,1.0503870249050307,1.2557555019,1.24695254084,1.704280586160945
2005-04-07 04:00:00,1.275262725,1.318042388,1.272852737,1.312318087,1.312318087,506987600,2.905714726860409,1.26209717385,1.2514926266400002,1.6346551411757573
2005-04-08 04:00:00,1.316535997,1.339131228,1.311715919,1.317741394,1.317741394,649950000,0.4132616210752671,1.2679869531999999,1.2560809159,1.6264665431649306
2005-04-11 04:00:00,1.330092856,1.333105089,1.262609074,1.262910247,1.262910247,821662800,-4.1609945054211455,1.27047241325,1.25945510146,1.9200395496747733
2005-04-12 04:00:00,1.280083021,1.301171682,1.26562208,1.285204172,1.285204172,981061200,1.7652818205378118,1.27399723525,1.26287146566,1.9506162210695022
2005-04-13 04:00:00,1.293941519,1.295146111,1.216816845,1.236398935,1.236398935,1371946800,-3.797469543228349,1.27411772005,1.26443202732,2.127295407369859
2005-04-14 04:00:00,1.169216564,1.191811899,1.109867129,1.122520328,1.122520328,2753192400,-9.210506720470446,1.2682129025,1.2635252141800002,2.95927434689765
2005-04-15 04:00:00,1.103239492,1.122219242,1.062869802,1.064978719,1.064978719,1728087200,-5.126108415561815,1.2578191876,1.26083491802,3.0425599673718007
2005-04-18 04:00:00,1.054433937,1.09359902,1.024307469,1.073112607,1.073112607,1327177600,0.7637606136991826,1.246762675,1.2588556027400002,3.0092795762152416
2005-04-19 04:00:00,1.102636864,1.127943258,1.080643879,1.117398977,1.117398977,1081642800,4.1269079974567635,1.2368058085000002,1.2574517082999999,3.1631527204861465
2005-04-20 04:00:00,1.134571126,1.136981116,1.067689654,1.06979847,1.06979847,945131600,-4.259938301339594,1.2257794261,1.25506567,3.2488609331997194
2005-04-21 04:00:00,1.096611403,1.121014378,1.081548217,1.120110154,1.120110154,759592400,4.702912315812147,1.2176904142000002,1.2530953764800001,3.4811030206480997
2005-04-22 04:00:00,1.109866659,1.114687541,1.051421472,1.069496989,1.069496989,839129200,-4.518588178069505,1.2071460664,1.25076356886,3.585638688837767
2005-04-25 04:00:00,1.099322489,1.115289998,1.08787479,1.114084601,1.114084601,746460400,4.169026416959842,1.19878586525,1.2494379925399999,3.753224208446199
2005-04-26 04:00:00,1.108059051,1.130052034,1.088175789,1.090284705,1.090284705,810507600,-2.1362736706563745,1.19041067355,1.2467777991,3.758936399437561
2005-04-27 04:00:00,1.081246919,1.09540588,1.069798315,1.083054662,1.083054662,613888800,-0.6631334886056273,1.18009232875,1.2429426789,3.684824763007812
2005-04-28 04:00:00,1.09329661,1.094803179,1.061663584,1.070702195,1.070702195,575106000,-1.1405211051111253,1.1708584964,1.2377217268599998,3.6606429833610066
2005-04-29 04:00:00,1.089079485,1.091490278,1.061061827,1.086368322,1.086368322,671630400,1.4631638071872954,1.1635829149999999,1.23229591128,3.6816748450954577
2005-05-02 04:00:00,1.090886928,1.104143273,1.085163531,1.097514749,1.097514749,465920000,1.026026511844469,1.15656337735,1.22779196022,3.69167743320289
2005-05-03 04:00:00,1.096611492,1.1068547,1.085464864,1.090887189,1.090887189,496739600,-0.6038697890883515,1.1480074048,1.2234567189,3.64522519304775
2005-05-04 04:00:00,1.087875031,1.120712571,1.087573858,1.119206905,1.119206905,448176400,2.5960260864333895,1.14020462035,1.22014580486,3.699411652933636
2005-05-05 04:00:00,1.122218486,1.122820833,1.098719846,1.105046391,1.105046391,387366000,-1.265227540746816,1.12984103555,1.21566595312,3.6087699420983452
2005-05-06 04:00:00,1.111373463,1.124629006,1.108361128,1.121917844,1.121917844,326247600,1.5267642279463312,1.12004985805,1.21131264206,3.636836522813846
2005-05-09 04:00:00,1.123123508,1.12824466,1.107155995,1.113783717,1.113783717,355695200,-0.7250198437881328,1.11259353155,1.20677858826,3.546622380354558
2005-05-10 04:00:00,1.1071559,1.122219088,1.094502702,1.097213864,1.097213864,440263600,-1.4877083177900374,1.10319401615,1.2016932034,3.5085005656445816
2005-05-11 04:00:00,1.060459462,1.074619227,0.997494556,1.072811484,1.072811484,2041981200,-2.2240313215728724,1.0950146436000001,1.1963366746400002,3.453256236871332
2005-05-12 04:00:00,1.067087114,1.072208265,1.024307452,1.028224111,1.028224111,970242000,-4.156123761255326,1.09029983275,1.19031736608,2.9406495732374136
2005-05-13 04:00:00,1.03033339,1.061363291,1.02641683,1.047505498,1.047505498,702713200,1.8752124944092063,1.0894261717,1.1860876011400001,2.7591274821775227
2005-05-16 04:00:00,1.041178265,1.075522461,1.040274041,1.071003556,1.071003556,474294800,2.243239586318624,1.08932071915,1.1817131995599999,2.801502800931662
2005-05-17 04:00:00,1.058651526,1.068292385,1.040575205,1.065279245,1.065279245,588344400,-0.5344810451777815,1.08671473255,1.1772604584000002,2.631225965075262
2005-05-18 04:00:00,1.067991336,1.131559436,1.054133538,1.07974112,1.07974112,636722800,1.3575665787049163,1.08721186505,1.1744345854999998,2.4705845275821203
2005-05-19 04:00:00,1.077932653,1.135173258,1.077932653,1.1312567,1.1312567,793161600,4.771104762593459,1.08776919235,1.1733500265399999,2.4773450501796868
2005-05-20 04:00:00,1.122218889,1.134269839,1.120411247,1.1312567,1.1312567,452650800,0.0,1.0908571779,1.1719762444,2.22968215327175
2005-05-23 04:00:00,1.14029543,1.202054847,1.14029543,1.197837114,1.197837114,1042574400,5.885526600638036,1.09504480355,1.17166896576,2.4118549714331246
2005-05-24 04:00:00,1.188498184,1.204765962,1.175844987,1.196029425,1.196029425,593460000,-0.15091275590579656,1.10033203955,1.1712953996200002,2.342239735841541
2005-05-25 04:00:00,1.190003659,1.203561076,1.184581336,1.198439121,1.198439121,396006800,0.20147464181325958,1.1061012625,1.17058439726,2.327776876008307
2005-05-26 04:00:00,1.203260207,1.233386577,1.203260207,1.227361202,1.227361202,525520800,2.4133124906559056,1.1139342128499998,1.17031928772,2.328952895708294
2005-05-27 04:00:00,1.22434855,1.228867454,1.205368711,1.221937656,1.221937656,316008000,-0.44188670712111966,1.12071267955,1.1693009805,2.3355020979570047
2005-05-31 04:00:00,1.224951252,1.227361342,1.192413985,1.197837114,1.197837114,404205200,-1.9723217368464496,1.1257287978,1.1673728656,2.40301032721994
2005-06-01 04:00:00,1.201753466,1.227963273,1.200849142,1.214105487,1.214105487,453812800,1.358145678561784,1.1318897127,1.1653242492,2.39710098233137
2005-06-02 04:00:00,1.206573775,1.214708168,1.193017159,1.206272602,1.206272602,373973600,-0.6451568734241353,1.13624299755,1.1636431788800001,2.3617612632073124
2005-06-03 04:00:00,1.149634426,1.162287625,1.137885552,1.152044415,1.152044415,956869200,-4.495516760480989,1.13859289875,1.16104625934,2.581934140028538
2005-06-06 04:00:00,1.154756323,1.163794033,1.131558745,1.142404199,1.142404199,811966400,-0.8367920432998166,1.1396172165,1.15828666442,2.574014898373438
2005-06-07 04:00:00,1.13276334,1.136679899,1.098117962,1.100829124,1.100829124,745264800,-3.639261395957094,1.13896948685,1.1546774744200001,2.703693698471175
2005-06-08 04:00:00,1.103539801,1.122218465,1.101732159,1.112276435,1.112276435,404006400,1.0398808271355309,1.1397226154,1.1517672323400001,2.690713526523164
2005-06-09 04:00:00,1.114687509,1.14300623,1.109264382,1.134269595,1.134269595,390255600,1.9773106134357565,1.14279552095,1.1486641930800001,2.663386035873108
2005-06-10 04:00:00,1.126737484,1.126737484,1.07009924,1.078836679,1.078836679,678932800,-4.887102347127625,1.14532614935,1.14513334982,2.7320654572203353
2005-06-13 04:00:00,1.081247041,1.102938049,1.079138225,1.081548214,1.081548214,435772400,0.2513387848949833,1.14702828515,1.1421267151,2.706042207223443
2005-06-14 04:00:00,1.082150067,1.08907906,1.077028918,1.084560156,1.084560156,347846800,0.27848430250378975,1.1477061151499999,1.13905980818,2.6630849239119523
2005-06-15 04:00:00,1.110771273,1.123725543,1.093599171,1.118603587,1.118603587,563343200,3.138915883242155,1.1503723322500001,1.1361917471199998,2.742757044189637
2005-06-16 04:00:00,1.120411261,1.147224224,1.109264635,1.144211888,1.144211888,547674400,2.2893097516949235,1.1535958706499998,1.133570733,2.7697994754337354
2005-06-17 04:00:00,1.158973872,1.161082687,1.139692052,1.154152989,1.154152989,596125600,0.8688164407534948,1.1547406851,1.13040743104,2.57052606489926
2005-06-20 04:00:00,1.140295261,1.147525328,1.128244311,1.133064389,1.133064389,323716400,-1.8271927726212334,1.15483106955,1.12671389094,2.607654579146532
2005-06-21 04:00:00,1.136378777,1.150538543,1.12613557,1.140596509,1.140596509,370526800,0.6647565728058469,1.1519690393000002,1.12426761618,2.2249545262145984
2005-06-22 04:00:00,1.152647349,1.162889752,1.149031964,1.161383986,1.161383986,424925200,1.8225092603715742,1.15023676735,1.12179121246,2.271484823391744
2005-06-23 04:00:00,1.169820016,1.198439931,1.164396885,1.17162776,1.17162776,674254000,0.8820316211937351,1.1488961992999998,1.12049578896,2.2816611549968866
2005-06-24 04:00:00,1.177651513,1.178555837,1.135173029,1.137583017,1.137583017,410709600,-2.905764455427373,1.14440729005,1.12079704274,2.284754457789059
2005-06-27 04:00:00,1.109866882,1.14782647,1.105046803,1.1177001,1.1177001,600171600,-1.747821187805243,1.1391954122499999,1.12185147036,2.3059620872115554
2005-06-28 04:00:00,1.129450005,1.13246224,1.119809043,1.124026775,1.124026775,350299600,0.5660440577933246,1.1355048953,1.1228697537199999,2.2857508086869367
2005-06-29 04:00:00,1.121616509,1.123424252,1.08817573,1.095707774,1.095707774,448358400,-2.519424059093245,1.12958500965,1.1224359296600002,2.3027717751763164
2005-06-30 04:00:00,1.102937659,1.119507409,1.093899851,1.108963132,1.108963132,418390000,1.2097530303732063,1.1247195361500002,1.1232192229,2.333187017780601
2005-07-01 04:00:00,1.109565714,1.113783446,1.093297132,1.09962368,1.09962368,250000800,-0.8421787641538891,1.1220984994,1.12280949342,2.129230128543538
2005-07-05 04:00:00,1.101130244,1.149333039,1.099623674,1.144211888,1.144211888,454269200,4.0548606592393455,1.12218888385,1.1243037914,2.3254492281095818
2005-07-06 04:00:00,1.136077793,1.14963441,1.120712527,1.12643683,1.12643683,394626400,-1.5534760813462167,1.1234692691500001,1.12455083598,2.195177266355237
2005-07-07 04:00:00,1.108963442,1.137583242,1.108662269,1.133667588,1.133667588,383723200,0.6419142030361202,1.1245388267999998,1.12541849364,2.1883654664621925
2005-07-08 04:00:00,1.140897973,1.153250101,1.128847119,1.152345777,1.152345777,290735200,1.6475895754373582,1.1254426359,1.12680431594,2.1748224262789155
2005-07-11 04:00:00,1.155960704,1.164396167,1.138186259,1.147826314,1.147826314,388788400,-0.39219677723520974,1.12889211765,1.12834679832,1.8383783064795183
2005-07-12 04:00:00,1.151743343,1.156865299,1.142103285,1.152044415,1.152044415,387038400,0.3674859992798485,1.1324169277,1.12966032018,1.838312117491474
2005-07-13 04:00:00,1.15355081,1.159877458,1.141801133,1.155358553,1.155358553,684835200,0.28767449907736165,1.1359568475500001,1.13081719626,1.8382991269480722
2005-07-14 04:00:00,1.228867703,1.265621892,1.211996776,1.227662206,1.227662206,2096060400,6.258113796124731,1.1414097785,1.1335526966,2.1879678586067928
2005-07-15 04:00:00,1.234290452,1.252366782,1.21892609,1.251764536,1.251764536,687682800,1.9632705056980448,1.1467874109,1.13620384922,2.1750217461086865
2005-07-18 04:00:00,1.247546381,1.268333062,1.246340883,1.249956369,1.249956369,586297600,-0.14444945099484352,1.1515775799,1.13910204878,2.177100548444322
2005-07-19 04:00:00,1.250859717,1.302376819,1.237303103,1.301171422,1.301171422,671062000,4.0973472570865255,1.1599829315499999,1.14268712034,2.256612745500985
2005-07-20 04:00:00,1.29122966,1.319549194,1.284903011,1.314427137,1.314427137,453395600,1.018752393103206,1.1686744629499999,1.14669998874,2.2575620460237986
2005-07-21 04:00:00,1.316536104,1.326779312,1.292435105,1.304184079,1.304184079,404264000,-0.7792792549443428,1.1758144676,1.15083939304,2.2665783750177533
2005-07-22 04:00:00,1.308703825,1.325574756,1.307197255,1.325574756,1.325574756,301106400,1.6401578078151013,1.1835118174,1.15589465848,2.277758172774905
2005-07-25 04:00:00,1.32527253,1.334009972,1.317440218,1.319850206,1.319850206,294627200,-0.4318541805423459,1.19262517685,1.1617271803800002,2.1377430638625423
2005-07-26 04:00:00,1.325875843,1.328888078,1.306292846,1.314427137,1.314427137,268592800,-0.41088518798169105,1.2024615287,1.16706561316,2.0749429337858416
2005-07-27 04:00:00,1.320452482,1.327683353,1.285506034,1.32527256,1.32527256,283749200,0.8251064433098199,1.21252381795,1.17215099324,2.073990796297931
2005-07-28 04:00:00,1.32105461,1.325574319,1.304485663,1.319548845,1.319548845,251311200,-0.43188964842070243,1.2237158715,1.1772363852399998,1.9441211650428927
2005-07-29 04:00:00,1.312318117,1.337022262,1.27315394,1.284902811,1.284902811,562080400,-2.6255969327152795,1.23251285545,1.18133961906,2.1001799792543645
2005-08-01 04:00:00,1.282493173,1.297857534,1.267731058,1.287916303,1.287916303,314249600,0.23453073448058692,1.2419274865999999,1.18447281112,2.07055249925916
2005-08-02 04:00:00,1.292133613,1.310510304,1.28369815,1.301171422,1.301171422,296875600,1.0291910250009417,1.2497754633000002,1.18787110556,1.9267928207731064
2005-08-03 04:00:00,1.301171728,1.304787115,1.288518531,1.302075148,1.302075148,258322400,0.06945479932312093,1.2585573791999998,1.18995586624,1.86164778021533
2005-08-04 04:00:00,1.292133868,1.295447377,1.274057542,1.286710739,1.286710739,269304000,-1.1799940290389332,1.2662095367500001,1.19176949252,1.9107926903193322
2005-08-05 04:00:00,1.280083041,1.306292854,1.265923173,1.295146227,1.295146227,241931200,0.6555854198089461,1.27334955925,1.1937036346399998,1.8964136090802783
2005-08-08 04:00:00,1.295447191,1.302979235,1.283698219,1.284902811,1.284902811,176383200,-0.7909080678656033,1.2802033841,1.19485446682,1.9094714579904581
2005-08-09 04:00:00,1.293338269,1.322260145,1.292736023,1.320151329,1.320151329,380839200,2.7432828147186505,1.2886087298,1.19681874028,1.9683768841470777
2005-08-10 04:00:00,1.325574281,1.33732315,1.304786698,1.306895614,1.306895614,360945200,-1.00410571945877,1.29618558285,1.19899991028,2.003546060071673
2005-08-11 04:00:00,1.307197255,1.329189337,1.302979522,1.325574756,1.325574756,271983600,1.429275743211722,1.30108121035,1.20122929566,1.5240635227607562
2005-08-12 04:00:00,1.30930623,1.392455596,1.306293089,1.388840914,1.388840914,916036800,4.772734069778872,1.30793502925,1.2048806618999999,1.7835666105061765
2005-08-15 04:00:00,1.400288169,1.456022198,1.39938475,1.43644011,1.43644011,1086727600,3.427260496157869,1.3172592163,1.2105685758,1.8876450551910176
2005-08-16 04:00:00,1.427703625,1.431017938,1.392154026,1.393359423,1.393359423,537622400,-2.999128658416539,1.32186861635,1.2155876802799999,1.885246814141108
